listing_id,status
3389,missing_gbauj
3390,usable
3391,usable
3392,missing_population
3393,usable
3394,missing_address
3395,usable
3396,usable
3397,usable
3398,missing_gbauj
3399,missing_gbauj
3400,missing_gbauj
3401,missing_gbauj
3402,usable
3403,missing_gbauj
3404,usable
3405,usable
3406,missing_gbauj
3407,missing_gbauj
3408,usable
3409,usable
3410,usable
3411,missing_address
3412,missing_gbauj
3413,usable
3414,missing_gbauj
3415,missing_solar_class
3416,missing_gbauj
3417,usable
3418,missing_gbauj
3419,usable
3420,usable
3421,usable
3422,missing_ganzwhg
3423,missing_gbauj
3424,missing_ganzwhg
3425,missing_population
3426,usable
3427,usable
3428,usable
3429,missing_gbauj
3430,usable
3431,usable
3432,usable
3433,missing_gbauj
3434,missing_gbauj
3435,usable
3436,missing_solar_class
3437,usable
3438,usable
3439,missing_gbauj
3440,missing_population
3441,missing_gbauj
3442,usable
3443,usable
3444,usable
3445,usable
3446,usable
3447,usable
3448,missing_gbauj
3449,missing_gbauj
3450,usable
3451,usable
3452,usable
3453,missing_gbauj
3454,missing_gbauj
3455,usable
3456,usable
3457,missing_gbauj
3458,missing_ganzwhg
3459,missing_address
3460,missing_gbauj
3461,usable
3462,missing_ganzwhg
3463,missing_gbauj
3464,missing_gbauj
3465,usable
3466,usable
3467,missing_solar_class
3468,usable
3469,missing_population
3470,usable
3471,usable
3472,missing_gbauj
3473,missing_gbauj
3474,usable
3475,missing_population
3476,usable
3477,usable
3478,missing_gbauj
3479,usable
3480,missing_gbauj
3481,usable
3482,usable
3483,missing_population
3484,usable
3485,missing_ganzwhg
3486,usable
3487,usable
3488,missing_ganzwhg
3489,usable
3490,usable
3491,usable
3492,missing_gbauj
3493,missing_population
3494,usable
3495,missing_gbauj
3496,missing_gbauj
3497,usable
3498,missing_gbauj
3499,usable
3500,usable
3501,missing_gbauj
3502,usable
3503,missing_population
3504,usable
3505,missing_gbauj
3506,missing_ganzwhg
3507,usable
3508,usable
3509,missing_gbauj
3510,missing_solar_class
3511,usable
3512,usable
3513,usable
3514,missing_population
3515,usable
3516,missing_garea
3517,missing_gbauj
3518,missing_solar_class
3519,usable
3520,usable
3521,usable
3522,missing_ganzwhg
3523,usable
3524,usable
3525,usable
3526,missing_address
3527,usable
3528,usable
3529,missing_solar_class
3530,missing_gbauj
3531,missing_gbauj
3532,usable
3533,usable
3534,usable
3535,usable
3536,missing_gbauj
3537,missing_ganzwhg
3538,missing_gbauj
3539,missing_gbauj
3540,usable
3541,usable
3542,missing_ganzwhg
3543,missing_gbauj
3544,missing_gbauj
3545,missing_gbauj
3546,usable
3547,missing_ganzwhg
3548,usable
3549,usable
3550,missing_solar_class
3551,usable
3552,missing_gbauj
3553,usable
3554,usable
3555,usable
3556,usable
3557,missing_gbauj
3558,missing_gbauj
3559,missing_solar_class
3560,missing_solar_class
3561,missing_gbauj
3562,missing_gbauj
3563,missing_gbauj
3564,usable
3565,missing_gbauj
3566,usable
3567,usable
3568,usable
3569,usable
3570,usable
3571,usable
3572,usable
3573,usable
3574,usable
3575,missing_ganzwhg
3576,usable
3577,missing_gbauj
3578,missing_gbauj
3579,missing_population
3580,usable
3581,missing_address
3582,usable
3583,missing_ganzwhg
3584,missing_gbauj
3585,usable
3586,missing_gbauj
3587,missing_solar_class
3588,usable
3589,missing_population
3590,usable
3591,usable
3594,missing_gbauj
3595,usable
3596,usable
3597,usable
3598,missing_population
3599,missing_gbauj
3600,missing_address
3601,missing_gbauj
3602,missing_solar_class
3603,missing_population
3604,missing_gbauj
3605,usable
3606,usable
3607,usable
3608,usable
3609,usable
3610,missing_gbauj
3611,usable
3612,usable
3613,usable
3614,usable
3615,missing_gbauj
3616,usable
3617,missing_ganzwhg
3618,missing_gbauj
3619,usable
3620,usable
3621,missing_gbauj
3622,usable
3623,usable
3624,usable
3625,missing_gbauj
3626,usable
3627,usable
3628,usable
3629,missing_gbauj
3630,missing_gbauj
3631,missing_gbauj
3632,missing_solar_class
3633,usable
3634,missing_solar_class
3635,usable
3636,usable
3637,missing_gbauj
3638,missing_gbauj
3639,usable
3640,usable
3641,missing_gbauj
3642,usable
3643,missing_gbauj
3644,usable
3645,usable
3646,missing_population
3647,usable
3648,usable
3649,usable
3650,missing_gbauj
3651,missing_solar_class
3652,missing_gbauj
3653,missing_gbauj
3654,usable
3655,usable
3656,missing_population
3657,missing_gbauj
3658,usable
3659,missing_gbauj
3660,usable
3661,missing_solar_class
3662,usable
3663,missing_gbauj
3664,missing_address
3665,usable
3666,usable
3667,missing_gbauj
3668,missing_gbauj
3669,missing_gbauj
3670,usable
3671,usable
3672,usable
3673,usable
3674,missing_ganzwhg
3675,usable
3676,missing_solar_class
3677,missing_gbauj
3678,missing_gbauj
3679,usable
3680,usable
3681,usable
3682,usable
3683,usable
3684,usable
3685,usable
3686,usable
3687,missing_gbauj
3688,missing_solar_class
3689,missing_gbauj
3690,usable
3691,usable
3692,missing_population
3693,usable
3694,missing_solar_class
3695,usable
3696,missing_gbauj
3697,missing_gbauj
3698,missing_gbauj
3699,usable
3700,usable
3701,missing_gbauj
3702,missing_gbauj
3703,missing_gbauj
3704,usable
3705,missing_gbauj
3706,usable
3707,missing_population
3708,missing_gbauj
3709,missing_rooms
3710,missing_gbauj
3711,missing_gbauj
3712,missing_solar_class
3713,usable
3714,missing_gbauj
3715,missing_solar_class
3716,missing_gbauj
3717,missing_gbauj
3718,missing_gbauj
3719,missing_population
3720,missing_address
3721,usable
3722,usable
3723,missing_population
3724,usable
3725,usable
3726,usable
3727,missing_area_sqm
3728,usable
3729,usable
3730,missing_ganzwhg
3731,usable
3732,usable
3733,usable
3734,usable
3735,usable
3736,usable
3737,missing_gbauj
3738,missing_gbauj
3739,missing_gbauj
3740,missing_ganzwhg
3741,missing_gbauj
3742,usable
3743,missing_gbauj
3744,usable
3745,usable
3746,missing_gbauj
3747,usable
3748,usable
3749,missing_ganzwhg
3750,missing_area_sqm
3751,missing_solar_class
3752,missing_gbauj
3753,usable
3754,missing_population
3755,missing_gbauj
3756,missing_gbauj
3757,missing_gbauj
3758,missing_gbauj
3759,missing_population
3760,missing_solar_class
3761,missing_gbauj
3762,missing_gbauj
3763,missing_ganzwhg
3764,usable
3765,missing_gbauj
3766,usable
3767,usable
3768,usable
3769,usable
3770,usable
3771,usable
3772,usable
3773,usable
3774,missing_gbauj
3775,usable
3776,usable
3777,usable
3778,usable
3779,missing_gbauj
3780,missing_gbauj
3781,missing_solar_class
3782,missing_gbauj
3783,missing_gbauj
3784,missing_gbauj
3785,missing_gbauj
3786,missing_gbauj
3787,usable
3788,usable
3789,missing_solar_class
3790,usable
3791,usable
3792,usable
3793,missing_ganzwhg
3794,missing_gbauj
3795,usable
3796,usable
3797,usable
3798,usable
3799,usable
3800,usable
3801,usable
3802,usable
3803,usable
3804,missing_gbauj
3805,missing_ganzwhg
3806,missing_gbauj
3807,usable
3808,usable
3809,missing_population
3810,missing_gbauj
3811,usable
3812,usable
3813,usable
3814,missing_ganzwhg
3815,usable
3816,usable
3817,missing_gbauj
3818,missing_ganzwhg
3819,usable
3820,usable
3821,missing_address
3822,missing_gbauj
3823,missing_gbauj
3824,usable
3825,usable
3826,missing_address
3827,usable
3828,missing_ganzwhg
3829,missing_gbauj
3830,missing_population
3831,usable
3832,usable
3833,usable
3834,missing_ganzwhg
3835,missing_ganzwhg
3836,missing_solar_class
3837,missing_gbauj
3838,usable
3839,missing_gbauj
3840,usable
3841,missing_gbauj
3842,usable
3843,missing_gbauj
3844,usable
3845,missing_population
3846,missing_gbauj
3847,usable
3848,usable
3849,missing_gbauj
3850,usable
3851,missing_gbauj
3852,missing_solar_class
3853,missing_gbauj
3854,usable
3855,usable
3856,usable
3857,missing_population
3858,usable
3859,missing_gbauj
3860,usable
3861,usable
3862,usable
3863,usable
3864,missing_population
3865,usable
3866,missing_gbauj
3867,usable
3868,missing_gbauj
3869,missing_gbauj
3870,missing_gbauj
3871,usable
3872,usable
3873,missing_population
3874,missing_solar_class
3875,usable
3876,missing_population
3877,usable
3878,missing_population
3879,usable
3880,missing_gbauj
3881,usable
3882,missing_gbauj
3883,usable
3884,missing_gbauj
3885,usable
3886,missing_population
3887,missing_solar_class
3888,missing_gbauj
3889,missing_ganzwhg
3890,usable
3891,usable
3892,usable
3893,usable
3894,missing_population
3895,missing_gbauj
3896,missing_gbauj
3897,usable
3898,missing_gbauj
3899,missing_gbauj
3900,missing_population
3901,missing_gbauj
3902,usable
3903,usable
3904,missing_ganzwhg
3905,usable
3906,usable
3907,usable
3908,missing_population
3909,usable
3910,missing_solar_class
3911,usable
3912,missing_solar_class
3913,missing_gbauj
3914,usable
3915,usable
3916,usable
3917,missing_ganzwhg
3918,usable
3919,usable
3920,usable
3921,missing_gbauj
3922,usable
3923,missing_gbauj
3924,usable
3925,missing_gbauj
3926,missing_gbauj
3927,missing_gbauj
3928,missing_address
3929,usable
3930,missing_gbauj
3931,missing_gbauj
3932,missing_population
3933,usable
3934,missing_gbauj
3935,missing_ganzwhg
3936,missing_gbauj
3937,usable
3938,usable
3939,usable
3940,usable
3941,missing_ganzwhg
3942,usable
3943,missing_gbauj
3944,missing_gbauj
3945,missing_gbauj
3946,missing_address
3947,usable
3948,usable
3949,missing_ganzwhg
3950,missing_address
3951,missing_gbauj
3952,usable
3953,missing_gbauj
3954,usable
3955,usable
3956,usable
3957,missing_ganzwhg
3958,missing_gbauj
3959,usable
3960,missing_gbauj
3961,missing_ganzwhg
3962,missing_gbauj
3963,usable
3964,missing_gbauj
3965,missing_population
3966,usable
3967,usable
3968,usable
3969,missing_address
3970,usable
3971,usable
3972,missing_gbauj
3973,usable
3974,usable
3975,missing_ganzwhg
3976,missing_gbauj
3977,missing_solar_class
3978,usable
3979,missing_gbauj
3980,missing_gbauj
3981,missing_gbauj
3982,missing_gbauj
3983,usable
3984,usable
3985,usable
3986,missing_gbauj
3987,missing_gbauj
3988,usable
3989,missing_area_sqm
3990,missing_population
3991,missing_gbauj
3992,usable
3993,usable
3994,usable
3995,missing_address
3996,usable
3997,missing_gbauj
3998,usable
3999,missing_gbauj
4000,usable
4001,missing_gbauj
4002,usable
4003,usable
4004,missing_rooms
4005,missing_gbauj
4006,missing_gbauj
4007,usable
4008,missing_gbauj
4009,missing_area_sqm
4010,missing_gbauj
4011,missing_gbauj
4012,missing_gbauj
4013,usable
4014,usable
4015,missing_gbauj
4016,missing_gbauj
4017,missing_gbauj
4018,missing_gbauj
4019,usable
4020,usable
4021,missing_gbauj
4022,usable
4023,missing_gbauj
4024,usable
4025,missing_solar_class
4026,usable
4027,missing_population
4028,missing_gbauj
4029,missing_gbauj
4030,usable
4031,missing_gbauj
4032,missing_gbauj
4033,missing_gbauj
4034,missing_gbauj
4035,missing_gbauj
4036,usable
4037,missing_address
4038,usable
4039,usable
4040,missing_solar_class
4041,missing_address
4042,usable
4043,usable
4044,missing_gbauj
4045,usable
4046,usable
4047,missing_gbauj
4048,missing_address
4049,usable
4050,usable
4051,missing_ganzwhg
4052,usable
4053,usable
4054,missing_population
4055,missing_gbauj
4056,usable
4057,usable
4058,usable
4059,usable
4060,missing_population
4061,usable
4062,missing_gbauj
4063,usable
4064,missing_gbauj
4065,missing_gbauj
4066,missing_gbauj
4067,missing_address
4068,usable
4069,usable
4070,usable
4071,missing_gbauj
4072,usable
4073,usable
4074,usable
4075,missing_address
4076,usable
4077,usable
4078,usable
4079,missing_solar_class
4080,missing_ganzwhg
4081,missing_gbauj
4082,usable
4083,usable
4084,missing_gbauj
4085,missing_solar_class
4086,usable
4087,missing_gbauj
4088,missing_gbauj
4089,missing_gbauj
4090,missing_gbauj
4091,usable
4092,missing_gbauj
4093,usable
4094,missing_population
4095,missing_population
4096,usable
4097,usable
4098,usable
4099,missing_solar_class
4100,usable
4101,usable
4102,missing_ganzwhg
4103,usable
4104,missing_gbauj
4105,usable
4106,missing_solar_class
4107,missing_solar_class
4108,usable
4109,missing_gbauj
4110,missing_area_sqm
4111,usable
4112,usable
4113,usable
4114,missing_gbauj
4115,missing_gbauj
4116,usable
4117,usable
4118,usable
4119,usable
4120,usable
4121,usable
4122,missing_ganzwhg
4123,usable
4124,usable
4125,missing_gbauj
4126,usable
4127,missing_ganzwhg
4128,usable
4129,missing_gbauj
4130,usable
4131,usable
4132,usable
4133,usable
4134,usable
4135,missing_gbauj
4136,missing_gbauj
4137,missing_ganzwhg
4138,missing_gbauj
4139,usable
4140,usable
4141,usable
4142,usable
4143,usable
4144,missing_gbauj
4145,usable
4146,missing_gbauj
4147,usable
4148,missing_solar_class
4149,missing_gbauj
4150,missing_gbauj
4151,usable
4152,usable
4153,usable
4154,missing_gbauj
4155,usable
4156,missing_ganzwhg
4157,usable
4158,usable
4159,missing_gbauj
4160,usable
4161,usable
4162,usable
4163,usable
4164,missing_gbauj
4165,usable
4166,usable
4167,usable
4168,usable
4169,missing_gbauj
4170,missing_gbauj
4171,usable
4172,missing_gbauj
4173,missing_gbauj
4174,usable
4175,usable
4176,usable
4177,missing_gbauj
4178,usable
4179,usable
4180,usable
4181,usable
4182,missing_solar_class
4183,missing_ganzwhg
4184,usable
4185,usable
4186,missing_gbauj
4187,missing_gbauj
4188,missing_gbauj
4189,usable
4190,missing_area_sqm
4191,missing_ganzwhg
4192,usable
4193,usable
4194,missing_ganzwhg
4195,missing_area_sqm
4196,usable
4197,usable
4198,missing_gbauj
4199,usable
4200,missing_gbauj
4201,usable
4202,missing_gbauj
4203,missing_solar_class
4204,usable
4205,missing_gbauj
4206,usable
4207,missing_gbauj
4208,missing_solar_class
4209,missing_gbauj
4210,missing_solar_class
4211,missing_ganzwhg
4212,missing_gbauj
4213,usable
4214,usable
4215,usable
4216,usable
4217,missing_solar_class
4218,usable
4219,usable
4220,missing_population
4221,usable
4222,missing_area_sqm
4223,usable
4224,missing_gbauj
4225,missing_population
4226,missing_gbauj
4227,missing_gbauj
4228,missing_gbauj
4229,missing_gbauj
4230,usable
4231,usable
4232,usable
4233,usable
4234,usable
4235,missing_gbauj
4236,missing_gbauj
4237,usable
4238,usable
4239,missing_gbauj
4240,usable
4241,missing_gbauj
4242,usable
4243,usable
4244,usable
4245,missing_gbauj
4246,missing_gbauj
4247,missing_gbauj
4248,missing_solar_class
4249,missing_area_sqm
4250,missing_population
4251,usable
4252,missing_gbauj
4253,usable
4254,usable
4255,usable
4256,missing_gbauj
4257,missing_gbauj
4258,usable
4259,usable
4260,missing_gbauj
4261,missing_ganzwhg
4262,usable
4263,usable
4264,usable
4265,missing_gbauj
4266,usable
4267,missing_population
4268,missing_gbauj
4269,usable
4270,missing_gbauj
4271,usable
4272,usable
4273,usable
4274,usable
4275,missing_gbauj
4276,missing_gbauj
4277,usable
4278,usable
4279,usable
4280,usable
4281,usable
4282,missing_gbauj
4283,missing_gbauj
4284,missing_population
4285,usable
4286,usable
4287,missing_ganzwhg
4288,missing_area_sqm
4289,usable
4290,missing_gbauj
4291,missing_gbauj
4292,usable
4293,usable
4294,missing_gbauj
4295,usable
4296,missing_gbauj
4297,usable
4298,usable
4299,missing_gbauj
4300,missing_ganzwhg
4301,missing_population
4302,usable
4303,missing_solar_class
4304,usable
4305,missing_population
4306,missing_ganzwhg
4307,usable
4308,usable
4309,missing_population
4310,missing_solar_class
4311,usable
4312,usable
4313,missing_gbauj
4314,missing_population
4315,missing_ganzwhg
4316,missing_solar_class
4317,missing_gbauj
4318,missing_ganzwhg
4319,missing_gbauj
4320,usable
4321,usable
4322,usable
4323,usable
4324,missing_gbauj
4325,usable
4326,missing_ganzwhg
4327,missing_ganzwhg
4328,usable
4329,usable
4330,usable
4331,missing_ganzwhg
4332,missing_gbauj
4333,usable
4334,usable
4335,missing_address
4336,usable
4337,usable
4338,missing_solar_class
4339,usable
4340,missing_area_sqm
4341,missing_gbauj
4342,usable
4343,missing_population
4344,usable
4345,missing_solar_class
4346,usable
4347,missing_gbauj
4348,missing_population
4349,usable
4350,usable
4351,usable
4352,missing_population
4353,missing_solar_class
4354,usable
4355,usable
4356,usable
4357,missing_solar_class
4358,usable
4359,usable
4360,usable
4361,missing_address
4362,usable
4363,usable
4364,usable
4365,missing_gbauj
4366,usable
4367,missing_ganzwhg
4368,usable
4369,missing_solar_class
4370,missing_gbauj
4371,usable
4372,missing_population
4373,missing_ganzwhg
4374,missing_gbauj
4375,missing_gbauj
4376,usable
4377,usable
4378,usable
4379,usable
4380,usable
4381,missing_gbauj
4382,usable
4383,missing_gbauj
4384,usable
4385,usable
4386,usable
4387,missing_population
4388,missing_gbauj
4389,usable
4390,missing_gbauj
4391,missing_gbauj
4392,usable
4393,usable
4394,missing_gbauj
4395,missing_solar_class
4396,missing_solar_class
4397,usable
4398,usable
4399,missing_population
4400,usable
4401,missing_gbauj
4402,usable
4403,missing_gbauj
4404,missing_solar_class
4405,missing_solar_class
4406,usable
4407,usable
4408,missing_gbauj
4409,usable
4410,missing_gbauj
4411,usable
4412,missing_gbauj
4413,missing_population
4414,missing_population
4415,usable
4416,missing_gbauj
4417,missing_solar_class
4418,missing_area_sqm
4419,missing_gbauj
4420,usable
4421,usable
4422,usable
4423,usable
4424,missing_population
4425,usable
4426,usable
4427,missing_gbauj
4428,missing_gbauj
4429,missing_ganzwhg
4430,missing_ganzwhg
4431,usable
4432,usable
4433,missing_solar_class
4434,usable
4435,missing_gbauj
4436,missing_population
4437,missing_gbauj
4438,missing_gbauj
4439,missing_population
4440,missing_population
4441,missing_gbauj
4442,missing_solar_class
4443,missing_area_sqm
4444,usable
4445,missing_gbauj
4446,missing_gbauj
4447,usable
4448,usable
4449,usable
4450,usable
4451,usable
4452,usable
4453,missing_gbauj
4454,usable
4455,missing_area_sqm
4456,usable
4457,missing_ganzwhg
4458,missing_solar_class
4459,usable
4460,missing_gbauj
4461,usable
4462,usable
4463,missing_ganzwhg
4464,missing_population
4465,missing_population
4466,missing_population
4467,usable
4468,missing_gbauj
4469,usable
4470,usable
4471,usable
4472,usable
4473,usable
4474,missing_gbauj
4475,missing_gbauj
4476,usable
4477,usable
4478,usable
4479,missing_ganzwhg
4480,usable
4481,missing_gbauj
4482,usable
4483,usable
4484,usable
4485,missing_gbauj
4486,missing_gbauj
4487,missing_gbauj
4488,usable
4489,missing_gbauj
4490,usable
4491,missing_ganzwhg
4492,missing_area_sqm
4493,missing_address
4494,missing_gbauj
4495,usable
4496,usable
4497,usable
4498,usable
4499,usable
4500,usable
4501,usable
4502,missing_gbauj
4503,usable
4504,usable
4505,missing_ganzwhg
4506,missing_population
4507,missing_address
4508,usable
4509,usable
4510,usable
4511,usable
4512,missing_solar_class
4513,usable
4514,usable
4515,usable
4516,missing_solar_class
4517,missing_solar_class
4518,usable
4519,usable
4520,usable
4521,usable
4522,missing_gbauj
4523,missing_gbauj
4524,usable
4525,missing_gbauj
4526,usable
4527,missing_gbauj
4528,usable
4529,usable
4530,usable
4531,missing_population
4532,usable
4533,usable
4534,missing_population
4535,missing_gbauj
4536,usable
4537,usable
4538,missing_solar_class
4539,usable
4540,missing_gbauj
4541,missing_population
4542,usable
4543,missing_gbauj
4544,usable
4545,usable
4546,missing_ganzwhg
4547,missing_solar_class
4548,usable
4549,usable
4550,missing_solar_class
4551,missing_population
4552,usable
4553,missing_gbauj
4554,missing_gbauj
4555,usable
4556,missing_gbauj
4557,usable
4558,usable
4559,missing_gbauj
4560,usable
4561,missing_area_sqm
4562,usable
4563,usable
4564,missing_gbauj
4565,missing_gbauj
4566,missing_gbauj
4567,usable
4568,usable
4569,missing_solar_class
4570,usable
4571,missing_gbauj
4572,missing_ganzwhg
4573,usable
4574,usable
4575,missing_gbauj
4576,usable
4577,missing_address
4578,usable
4579,missing_gbauj
4580,usable
4581,missing_area_sqm
4582,usable
4583,missing_gbauj
4584,missing_gbauj
4585,usable
4586,missing_gbauj
4587,usable
4588,usable
4589,missing_solar_class
4590,usable
4591,missing_gbauj
4592,missing_gbauj
4593,missing_gbauj
4594,usable
4595,missing_gbauj
4596,missing_population
4597,usable
4598,usable
4599,missing_gbauj
4600,usable
4601,usable
4602,usable
4603,usable
4604,usable
4605,usable
4606,usable
4607,missing_area_sqm
4608,missing_gbauj
4609,missing_gbauj
4610,usable
4611,missing_gbauj
4612,usable
4613,usable
4614,missing_gbauj
4615,missing_ganzwhg
4616,missing_gbauj
4617,missing_population
4618,missing_population
4619,usable
4620,missing_gbauj
4621,missing_address
4622,usable
4623,usable
4624,missing_gbauj
4625,usable
4626,usable
4627,missing_gbauj
4628,missing_gbauj
4629,usable
4630,usable
4631,missing_gbauj
4632,usable
4633,missing_gbauj
4634,usable
4635,usable
4636,usable
4637,usable
4638,usable
4639,missing_population
4640,usable
4641,missing_gbauj
4642,missing_gbauj
4643,missing_gbauj
4644,missing_area_sqm
4645,usable
4646,missing_gbauj
4647,usable
4648,missing_area_sqm
4649,usable
4650,usable
4651,missing_population
4652,usable
4653,usable
4654,missing_gbauj
4655,usable
4656,usable
4657,missing_address
4658,missing_solar_class
4659,usable
4660,missing_gbauj
4661,missing_gbauj
4662,usable
4663,usable
4664,usable
4665,missing_gbauj
4666,usable
4667,usable
4668,missing_gbauj
4669,missing_ganzwhg
4670,usable
4671,usable
4672,usable
4673,missing_gbauj
4674,missing_ganzwhg
4675,missing_population
4676,missing_gbauj
4677,missing_gbauj
4678,missing_gbauj
4679,usable
4680,missing_gbauj
4681,usable
4682,usable
4683,usable
4684,usable
4685,missing_solar_class
4686,usable
4687,missing_gbauj
4688,missing_gbauj
4689,usable
4690,usable
4691,usable
4692,usable
4693,missing_gbauj
4694,missing_gbauj
4695,usable
4696,missing_gbauj
4697,usable
4698,missing_gbauj
4699,usable
4700,missing_gbauj
4701,usable
4702,missing_gbauj
4703,missing_gbauj
4704,missing_solar_class
4705,missing_population
4706,missing_population
4707,missing_gbauj
4708,usable
4709,missing_population
4710,missing_gbauj
4711,usable
4712,usable
4713,missing_gbauj
4714,usable
4715,missing_population
4716,missing_gbauj
4717,usable
4718,usable
4719,usable
4720,usable
4721,missing_gbauj
4722,usable
4723,usable
4724,usable
4725,missing_gbauj
4726,missing_solar_class
4727,missing_gbauj
4728,usable
4729,missing_address
4730,usable
4731,missing_gbauj
4732,usable
4733,usable
4734,usable
4735,missing_gbauj
4736,missing_gbauj
4737,usable
4738,usable
4739,usable
4740,missing_gbauj
4741,missing_population
4742,usable
4743,usable
4744,usable
4745,usable
4746,usable
4747,missing_solar_class
4748,usable
4749,usable
4750,missing_solar_class
4751,missing_gbauj
4752,usable
4753,usable
4754,usable
4755,missing_gbauj
4756,usable
4757,usable
4758,missing_rooms
4759,usable
4760,usable
4761,usable
4762,missing_population
4763,usable
4764,missing_gbauj
4765,missing_gbauj
4766,missing_gbauj
4767,missing_ganzwhg
4768,usable
4769,usable
4770,usable
4771,missing_gbauj
4772,missing_gbauj
4773,usable
4774,usable
4775,missing_population
4776,usable
4777,usable
4778,missing_gbauj
4779,missing_ganzwhg
4780,missing_gbauj
4781,usable
4782,missing_gbauj
4783,usable
4784,missing_solar_class
4785,missing_address
4786,missing_gbauj
4787,usable
4788,usable
4789,usable
4790,missing_gbauj
4791,usable
4792,usable
4793,usable
4794,missing_gbauj
4795,missing_solar_class
4796,missing_gbauj
4797,usable
4798,usable
4799,missing_gbauj
4800,usable
4801,missing_gbauj
4802,usable
4803,usable
4804,missing_gbauj
4805,usable
4806,usable
4807,usable
4808,usable
4809,usable
4810,missing_gbauj
4811,usable
4812,missing_gbauj
4813,missing_ganzwhg
4814,missing_solar_class
4815,usable
4816,missing_solar_class
4817,missing_ganzwhg
4818,usable
4819,missing_gbauj
4820,usable
4821,usable
4822,usable
4823,missing_population
4824,usable
4825,usable
4826,missing_population
4827,usable
4828,missing_solar_class
4829,usable
4830,usable
4831,missing_gbauj
4832,usable
4833,missing_gbauj
4834,usable
4835,missing_gbauj
4836,usable
4837,usable
4838,missing_gbauj
4839,missing_gbauj
4840,usable
4841,missing_ganzwhg
4842,missing_population
4843,usable
4844,missing_ganzwhg
4845,missing_address
4846,missing_population
4847,missing_solar_class
4848,usable
4849,missing_gbauj
4850,missing_solar_class
4851,usable
4852,usable
4853,missing_gbauj
4854,missing_gbauj
4855,usable
4856,missing_gbauj
4857,usable
4858,usable
4859,missing_ganzwhg
4860,missing_population
4861,missing_ganzwhg
4862,usable
4863,usable
4864,missing_gbauj
4865,missing_ganzwhg
4866,usable
4867,missing_gbauj
4868,usable
4869,usable
4870,usable
4871,usable
4872,usable
4873,missing_ganzwhg
4874,usable
4875,missing_area_sqm
4876,missing_gbauj
4877,usable
4878,missing_gbauj
4879,missing_ganzwhg
4880,missing_gbauj
4881,missing_area_sqm
4882,missing_gbauj
4883,missing_gbauj
4884,missing_ganzwhg
4885,missing_gbauj
4886,usable
4887,missing_gbauj
4888,missing_ganzwhg
4889,missing_ganzwhg
4890,missing_gbauj
4891,missing_gbauj
4892,missing_solar_class
4893,usable
4894,missing_population
4895,missing_area_sqm
4896,usable
4897,usable
4898,missing_solar_class
4899,usable
4900,missing_population
4901,missing_gbauj
4902,usable
4903,missing_solar_class
4904,usable
4905,missing_gbauj
4906,missing_gbauj
4907,usable
4908,missing_ganzwhg
4909,usable
4910,missing_gbauj
4911,usable
4912,usable
4913,missing_gbauj
4914,missing_population
4915,missing_ganzwhg
4916,usable
4917,missing_gbauj
4918,missing_gbauj
4919,usable
4920,usable
4921,missing_gbauj
4922,missing_gbauj
4923,usable
4924,missing_population
4925,missing_population
4926,usable
4927,missing_gbauj
4928,missing_gbauj
4929,missing_gbauj
4930,missing_population
4931,missing_gbauj
4932,usable
4933,missing_gbauj
4934,missing_gbauj
4935,missing_gbauj
4936,usable
4937,usable
4938,usable
4939,missing_ganzwhg
4940,missing_population
4941,usable
4942,usable
4943,missing_gbauj
4944,missing_area_sqm
4945,usable
4946,missing_gbauj
4947,missing_population
4948,usable
4949,usable
4950,missing_gbauj
4951,usable
4952,missing_gbauj
4953,missing_ganzwhg
4954,usable
4955,missing_address
4956,usable
4957,missing_population
4958,missing_gbauj
4959,usable
4960,missing_gbauj
4961,missing_gbauj
4962,missing_gbauj
4963,missing_gbauj
4964,usable
4965,usable
4966,usable
4967,usable
4968,missing_gbauj
4969,missing_gbauj
4970,usable
4971,missing_population
4972,usable
4973,missing_population
4974,usable
4975,missing_gbauj
4976,usable
4977,missing_solar_class
4978,missing_gbauj
4979,missing_gbauj
4980,missing_population
4981,missing_gbauj
4982,missing_gbauj
4983,missing_gbauj
4984,missing_gbauj
4985,missing_gbauj
4986,missing_population
4987,usable
4988,usable
4989,missing_gbauj
4990,usable
4991,missing_gbauj
4992,usable
4993,usable
4994,usable
4995,usable
4996,usable
4997,usable
4998,missing_gbauj
4999,usable
5000,usable
5001,usable
5002,usable
5003,missing_gbauj
5004,usable
5005,missing_population
5006,missing_solar_class
5007,usable
5008,missing_population
5009,missing_ganzwhg
5010,missing_gbauj
5011,usable
5012,usable
5013,usable
5014,missing_gbauj
5015,missing_gbauj
5016,usable
5017,usable
5018,missing_ganzwhg
5019,usable
5020,missing_population
5021,missing_gbauj
5022,missing_gbauj
5023,missing_gbauj
5024,usable
5025,usable
5026,missing_solar_class
5027,missing_solar_class
5028,missing_population
5029,missing_gbauj
5030,missing_gbauj
5031,usable
5032,usable
5033,missing_ganzwhg
5034,usable
5035,missing_ganzwhg
5036,missing_population
5037,usable
5038,missing_solar_class
5039,usable
5040,usable
5041,usable
5042,usable
5043,usable
5044,usable
5045,usable
5046,missing_gbauj
5047,missing_population
5048,missing_gbauj
5049,usable
5050,usable
5051,usable
5052,missing_gbauj
5053,usable
5054,missing_area_sqm
5055,usable
5056,missing_gbauj
5057,missing_gbauj
5058,missing_gbauj
5059,usable
5060,usable
5061,usable
5062,missing_gbauj
5063,missing_gbauj
