area_sqm,rooms,price_cold,population,oev_score,solar_class,elevation_m,lv95_east,lv95_north,gbauj,ganzwhg,garea
136,4,3820,147,7190.0,3.0,467.9,2682395.25,1241866.875,2011,12,391.0
142,4,2650,34,5512.0,4.0,540.1,2614273.75,1211101.25,2018,5,328.0
86,3,1590,150,6971.0,4.0,199.6,2704643.0,1113460.125,1973,28,531.0
92,4,1490,36,386.0,4.0,467.5,2733789.5,1267521.75,2018,16,751.0
99,3,2700,40,8295.0,2.0,434.0,2561472.25,1204475.125,1919,19,593.0
21,1,980,307,3141.0,4.0,585.2,2539513.0,1153452.875,1968,56,601.0
32,1,950,93,1151.0,2.0,450.9,2609779.25,1224340.625,1891,4,110.0
96,4,1570,35,835.0,2.0,442.5,2668449.25,1261551.5,2006,3,346.0
90,1,1750,6,17466.0,1.0,364.8,2665640.0,1258296.125,1930,3,86.0
120,3,7490,63,26968.0,3.0,422.6,2684554.0,1246037.375,1827,1,169.0
52,2,1080,123,4726.0,4.0,275.9,2608238.5,1267030.25,1968,9,335.0
66,3,1944,127,8844.0,3.0,406.0,2527072.0,1151909.125,1983,84,1049.0
285,8,3800,41,4362.0,1.0,424.7,2559432.5,1143123.25,1890,1,59.0
79,3,1670,218,1021.0,4.0,228.5,2722734.25,1118027.625,2019,56,1360.0
45,2,685,111,629.0,3.0,494.9,2597295.25,1227595.625,1953,6,192.0
68,3,1360,81,6520.0,4.0,419.2,2688794.25,1282424.0,1937,10,178.0
60,2,1550,92,12885.0,3.0,433.6,2538745.0,1181577.125,1900,5,169.0
40,2,1718,11,831.0,4.0,570.5,2693640.0,1230083.125,1840,1,35.0
82,3,1490,107,6190.0,3.0,275.0,2608771.75,1267440.0,1996,15,500.0
129,4,1750,61,3602.0,4.0,228.3,2722045.5,1116508.125,1991,9,222.0
110,5,2760,59,9463.0,3.0,256.2,2610948.75,1268166.5,1900,4,199.0
86,4,2000,73,4968.0,2.0,470.1,2700323.25,1260167.625,1982,7,211.0
45,1,1200,30,14593.0,3.0,260.1,2610194.5,1268644.25,1974,55,680.0
54,2,1170,118,52322.0,3.0,256.2,2612095.5,1268458.375,1964,42,451.0
92,3,2310,3,29260.0,2.0,430.3,2687845.0,1250758.5,1992,1,1236.0
105,4,2110,34,4624.0,3.0,364.3,2627602.5,1257783.625,1983,1,70.0
85,3,1740,123,12094.0,4.0,564.1,2703780.0,1243584.5,2013,14,373.0
30,1,950,73,6032.0,3.0,258.4,2614302.75,1267005.375,1953,16,357.0
71,3,1507,39,9547.0,4.0,769.3,2745512.0,1253123.625,1965,17,369.0
126,5,3020,401,217.0,4.0,432.9,2682748.5,1264587.375,2019,21,437.0
67,3,1681,77,7902.0,1.0,526.0,2683912.5,1249389.75,1952,7,174.0
60,3,1700,213,5997.0,4.0,392.4,2559531.75,1142416.25,2013,21,442.0
17,1,700,312,14032.0,4.0,253.8,2611287.75,1268360.375,1891,12,234.0
78,4,1305,55,5895.0,2.0,430.8,2638104.5,1237751.75,1954,12,246.0
50,1,1500,312,16784.0,4.0,275.9,2609951.25,1267812.5,1972,15,286.0
30,1,1200,84,7087.0,4.0,499.3,2601351.0,1199596.5,1979,18,315.0
92,3,1720,51,7831.0,4.0,404.9,2766089.25,1253635.0,2013,11,358.0
26,1,820,55,2136.0,3.0,401.4,2765405.0,1258102.625,1973,10,3053.0
108,4,1700,24,10101.0,3.0,435.1,2638281.5,1237552.5,1890,9,268.0
71,3,1100,107,7201.0,2.0,642.9,2731175.0,1252734.0,1961,9,269.0
86,2,3770,199,92912.0,3.0,408.8,2681795.0,1248108.125,1913,12,205.0
45,2,1410,107,26460.0,3.0,250.1,2611517.75,1269700.625,1914,5,66.0
16,1,850,83,24785.0,4.0,255.8,2612444.25,1268174.75,1932,11,197.0
55,2,1050,34,14364.0,2.0,437.2,2586076.0,1221670.375,1952,9,187.0
70,3,1200,233,16784.0,2.0,271.3,2610150.5,1267931.875,1957,11,298.0
86,3,2650,297,10761.0,4.0,248.9,2611223.0,1268633.875,1971,27,400.0
28,1,1150,119,2561.0,3.0,382.3,2541399.75,1150701.625,1972,20,467.0
84,4,1850,108,4802.0,4.0,442.4,2663844.5,1255963.25,1983,6,236.0
106,4,2040,58,2978.0,3.0,414.0,2645787.0,1246468.25,1828,4,258.0
68,3,1240,174,16424.0,3.0,670.3,2747280.5,1254927.5,1965,12,168.0
87,3,2200,123,3460.0,2.0,502.6,2676311.5,1239210.75,1992,7,247.0
62,1,1050,102,1870.0,4.0,429.5,2637185.75,1236856.75,1994,6,124.0
59,2,1375,107,4652.0,2.0,619.1,2538450.0,1165643.625,2015,12,464.0
62,3,1720,132,5612.0,3.0,286.6,2612774.5,1263890.0,1957,6,163.0
87,3,3550,193,9968.0,2.0,407.5,2678743.75,1248984.875,1996,7,205.0
63,2,1250,18,405.0,5.0,559.2,2729848.75,1271276.0,1984,10,273.0
98,4,1390,107,2304.0,4.0,669.0,2746747.5,1255486.0,1918,3,140.0
43,1,1894,51,7668.0,4.0,398.2,2531530.25,1154015.875,2019,8,812.0
105,3,2365,131,14799.0,4.0,448.9,2686596.75,1255993.25,2019,20,371.0
103,3,2270,185,3549.0,4.0,408.1,2682820.25,1262941.875,2008,16,450.0
80,2,2690,131,16488.0,4.0,400.8,2507489.25,1137587.5,1940,1,240.0
60,3,2700,283,8405.0,4.0,374.4,2501270.5,1117988.25,1920,9,450.0
64,3,1900,85,5504.0,4.0,276.5,2609279.25,1267218.0,1924,3,89.0
78,3,1510,25,800.0,2.0,449.1,2699813.25,1268262.25,1983,1,108.0
85,3,1150,185,12063.0,4.0,451.0,2596841.75,1226965.125,1952,18,239.0
36,1,2100,148,15710.0,3.0,433.6,2695460.0,1260723.125,2017,19,451.0
63,2,1560,22,585.0,4.0,412.0,2662413.25,1246124.125,2024,10,282.0
88,3,3290,149,23504.0,4.0,402.3,2680738.75,1249516.75,2015,20,321.0
100,4,1860,86,5517.0,3.0,445.0,2689570.0,1253284.0,2005,11,364.0
84,3,1240,124,4032.0,4.0,432.5,2609247.0,1227926.625,1991,9,228.0
97,3,4970,125,35458.0,3.0,444.6,2684667.0,1246501.25,1895,2,199.0
44,2,1600,120,9846.0,3.0,409.9,2531882.5,1155673.25,1964,35,388.0
72,3,770,124,3097.0,4.0,240.1,2722835.25,1077192.625,1991,32,607.0
77,3,2900,377,92912.0,3.0,410.0,2681721.25,1247946.0,1909,6,96.0
86,3,2395,73,7882.0,4.0,435.5,2688020.5,1250228.875,2005,18,589.0
69,3,1180,164,8084.0,2.0,254.2,2613614.75,1267122.0,1958,21,248.0
34,2,910,116,13246.0,2.0,670.2,2746083.5,1254625.0,1918,4,298.0
78,3,1550,138,3525.0,4.0,519.9,2604882.0,1208198.25,2008,10,299.0
137,3,1900,10,7377.0,2.0,475.5,2626563.25,1229238.25,2007,19,3575.0
41,2,1500,49,18914.0,4.0,601.3,2537184.0,1154081.5,1955,13,187.0
60,3,2250,187,13831.0,3.0,424.8,2499006.0,1119624.625,2015,11,254.0
50,2,1630,90,8185.0,4.0,413.9,2556011.5,1145160.75,1981,24,561.0
61,2,1580,97,3091.0,3.0,289.7,2610352.75,1265113.375,1994,8,243.0
79,3,1280,147,9268.0,4.0,667.7,2747245.0,1256120.75,1972,27,588.0
95,3,2988,20,10209.0,2.0,250.6,2611587.0,1270470.375,1861,1,105.0
53,3,1600,196,3433.0,2.0,562.7,2539667.25,1152922.25,1906,10,168.0
90,3,1688,139,4144.0,5.0,405.6,2563478.25,1129713.875,1990,8,245.0
125,3,2180,70,1194.0,3.0,458.4,2668487.25,1236446.5,2024,8,490.0
100,4,2050,15,1160.0,3.0,441.6,2737403.5,1269243.375,1914,1,134.0
45,1,2610,151,36829.0,5.0,454.3,2683025.25,1249507.0,1927,15,172.0
43,1,3960,234,85379.0,4.0,413.6,2681747.75,1247277.0,1888,10,223.0
53,2,1370,232,52322.0,3.0,255.2,2612185.75,1268534.375,1965,24,508.0
67,2,1400,28,639.0,3.0,421.4,2744829.0,1269827.375,2010,9,351.0
51,2,2820,114,46310.0,4.0,409.5,2684023.5,1246289.625,1953,12,213.0
55,2,1400,73,315.0,4.0,1566.9,2783411.25,1187337.25,1997,13,316.0
110,3,1455,71,2236.0,2.0,447.6,2587259.25,1210258.25,2008,8,306.0
35,1,885,114,4172.0,4.0,545.4,2613863.25,1210572.5,2005,8,292.0
76,3,2190,87,38168.0,3.0,434.5,2665273.25,1211599.125,1952,18,268.0
107,5,3100,369,17502.0,3.0,375.8,2499712.25,1116994.0,1973,15,294.0
115,4,2250,104,32157.0,2.0,276.9,2610871.75,1266891.125,1954,13,230.0
55,2,1890,25,188.0,2.0,454.2,2682839.75,1205197.25,2024,7,188.0
206,4,2500,11,80.0,3.0,509.2,2564898.25,1197051.75,2003,1,382.0
27,1,1304,130,2199.0,3.0,437.4,2533761.25,1155630.5,2017,1,1811.0
48,2,1550,89,6935.0,4.0,282.7,2717510.5,1096848.5,2017,80,650.0
80,3,1970,208,8187.0,3.0,431.4,2679777.25,1259531.875,1994,8,209.0
104,4,1650,62,1762.0,4.0,462.7,2676098.0,1260109.375,1984,8,213.0
99,3,2200,61,712.0,4.0,590.9,2746781.5,1259180.0,2012,17,482.0
59,2,1350,53,11140.0,3.0,716.4,2746006.25,1254976.625,1918,3,189.0
20,1,1050,123,1792.0,4.0,457.7,2690558.25,1209381.5,1965,6,480.0
70,3,2801,111,10998.0,4.0,449.9,2684334.25,1251081.625,1893,9,134.0
77,3,1560,43,1305.0,3.0,278.5,2616060.5,1270958.0,1971,6,339.0
109,3,3690,29,126.0,4.0,1356.0,2604730.0,1129117.875,1969,16,297.0
50,2,1160,145,1170.0,3.0,674.6,2642972.5,1130613.25,2011,16,2781.0
79,3,2100,358,8274.0,4.0,665.3,2539778.25,1154494.375,2016,18,423.0
78,3,1480,83,13530.0,5.0,268.9,2626806.0,1267244.5,1898,8,222.0
54,3,1980,130,6001.0,3.0,503.2,2666454.0,1209575.625,1959,13,275.0
90,3,1780,121,1408.0,4.0,393.0,2657746.5,1254889.0,2016,7,261.0
85,3,1580,116,2013.0,2.0,447.4,2666437.75,1239437.375,2008,10,201.0
111,4,1770,110,930.0,3.0,403.4,2748842.5,1264033.375,1974,36,441.0
90,4,1650,113,6190.0,4.0,277.1,2609020.5,1267354.0,1959,10,207.0
55,2,1490,137,13329.0,3.0,382.6,2646949.75,1249189.0,2018,40,849.0
65,3,1460,91,3104.0,3.0,291.6,2610097.0,1263740.75,1962,7,171.0
142,4,2650,34,5512.0,4.0,540.1,2614273.75,1211101.25,2018,5,328.0
137,6,4880,52,6447.0,5.0,373.9,2502197.0,1125783.75,2007,3,261.0
85,3,1550,40,1433.0,3.0,610.3,2689597.25,1246368.875,1966,5,241.0
64,2,1510,48,1491.0,2.0,469.2,2686573.5,1235593.625,1960,7,166.0
102,2,4850,79,13763.0,3.0,401.2,2680906.25,1249506.375,2015,23,511.0
90,2,2940,98,9463.0,1.0,257.3,2610837.75,1268301.75,1915,5,109.0
45,2,1100,78,13849.0,2.0,650.8,2747372.25,1255762.375,1918,7,391.0
126,3,4200,70,2303.0,2.0,332.2,2611184.0,1264998.125,1938,1,84.0
143,6,3350,97,6328.0,2.0,458.3,2699778.25,1262609.25,2006,6,285.0
65,3,1900,90,2055.0,3.0,396.3,2560787.0,1140921.5,1900,5,136.0
57,2,1040,59,1151.0,1.0,307.8,2616849.5,1270881.125,1962,6,211.0
85,4,1870,116,5695.0,4.0,565.1,2598869.25,1197483.5,1962,16,211.0
32,1,680,74,4394.0,4.0,339.7,2719200.0,1080175.5,1973,41,516.0
80,3,1900,54,422.0,4.0,470.8,2717095.0,1102166.0,1968,3,159.0
141,5,3500,13,1111.0,3.0,483.1,2525513.25,1153091.5,1974,1,185.0
76,3,1860,89,3826.0,4.0,309.3,2612020.25,1258784.375,1995,8,233.0
71,3,1475,134,5949.0,2.0,283.2,2718137.0,1096740.625,1972,86,432.0
209,5,2450,24,4636.0,3.0,683.6,2748310.75,1255325.375,1988,4,257.0
69,2,1490,12,878.0,4.0,455.5,2738682.25,1267800.5,2015,15,450.0
36,1,1150,121,18424.0,2.0,663.2,2748048.5,1255708.875,2022,40,459.0
120,4,1690,118,4502.0,3.0,416.0,2593057.25,1245511.25,2016,52,199.0
58,3,1550,82,7563.0,3.0,630.3,2539345.0,1154101.25,1933,9,172.0
26,1,1130,68,28729.0,3.0,275.6,2610636.25,1266467.5,1957,14,196.0
129,4,2250,55,2372.0,4.0,433.5,2627245.0,1240873.625,2016,15,439.0
25,1,1500,64,743.0,4.0,829.6,2542184.0,1156347.375,2020,55,593.0
75,4,1150,161,6115.0,3.0,405.2,2765473.75,1253438.375,1959,12,203.0
94,3,3300,104,5190.0,1.0,382.4,2515662.75,1146235.125,2010,8,399.0
137,4,1900,225,12577.0,4.0,440.7,2587357.75,1221687.0,2012,23,1727.0
106,3,1871,88,3135.0,3.0,439.2,2689344.0,1249965.625,1973,9,711.0
33,1,850,55,245.0,4.0,742.7,2549694.75,1157688.375,1991,12,394.0
49,2,1248,136,24785.0,3.0,281.6,2610712.5,1266179.75,1934,4,113.0
90,3,1425,93,4172.0,4.0,545.1,2613905.75,1210616.875,2005,6,315.0
77,2,1500,38,171.0,5.0,439.5,2545159.0,1189035.5,1475,3,250.0
26,1,775,171,8619.0,4.0,461.6,2596643.5,1227283.125,1958,41,412.0
66,3,2650,129,4573.0,4.0,489.4,2679400.5,1251245.875,2018,13,343.0
100,3,4950,234,85379.0,3.0,413.5,2681703.25,1247282.125,1896,5,146.0
20,1,1006,457,22627.0,4.0,512.7,2537445.25,1153060.0,1961,19,349.0
18,1,1100,143,65575.0,3.0,425.1,2684114.5,1247122.0,1898,4,313.0
53,2,1430,38,14688.0,3.0,458.4,2695898.0,1245585.375,1964,23,304.0
68,2,2200,250,6434.0,4.0,449.0,2683384.0,1253733.25,1962,8,203.0
87,3,1530,59,4599.0,3.0,496.9,2596239.5,1227541.375,1999,2,223.0
87,3,1890,39,7319.0,2.0,485.3,2589112.5,1118750.125,1987,1,152.0
196,4,1900,6,199.0,3.0,662.2,2658340.25,1226359.5,1964,1,305.0
109,4,2400,102,3826.0,2.0,307.3,2612202.0,1258735.375,1995,11,358.0
75,3,1437,102,12196.0,3.0,272.7,2610235.25,1267751.375,1884,10,160.0
61,2,1097,33,6215.0,3.0,435.3,2592681.0,1246113.25,2011,32,726.0
77,4,1620,48,3044.0,2.0,292.4,2620085.25,1263507.375,1970,8,187.0
133,5,2051,31,349.0,3.0,478.1,2662829.75,1229326.25,2013,3,253.0
68,2,1650,92,16424.0,3.0,671.7,2747468.25,1255149.5,1941,5,160.0
87,2,1620,88,7081.0,4.0,671.3,2642207.0,1130180.0,2015,11,368.0
62,2,1250,165,7831.0,3.0,405.8,2765706.0,1252913.875,2013,23,540.0
17,1,650,13,94.0,5.0,1031.5,2739249.75,1186194.75,1980,1,431.0
50,2,1430,189,14249.0,3.0,264.7,2610530.75,1267984.25,1979,24,341.0
41,2,1150,7,5.0,4.0,1217.8,2579867.5,1116024.375,2001,5,140.0
39,2,1430,128,25782.0,4.0,289.4,2619287.5,1263920.75,2017,90,1235.0
42,1,940,69,2529.0,2.0,322.8,2661461.5,1269606.375,2009,28,1021.0
151,5,2190,93,1268.0,1.0,444.1,2590916.5,1243321.75,2016,14,461.0
88,3,2085,39,830.0,4.0,440.6,2694719.5,1264221.25,2018,8,301.0
48,2,1590,89,6935.0,4.0,282.7,2717510.5,1096848.5,2017,80,650.0
88,3,1580,136,1698.0,4.0,537.7,2656451.75,1232980.75,2017,7,237.0
111,3,1540,39,84.0,2.0,699.8,2568071.0,1176383.75,2012,6,276.0
111,3,1950,26,402.0,2.0,427.6,2619982.0,1253258.75,1750,4,322.0
48,2,2745,186,69089.0,4.0,414.8,2681679.0,1246860.875,1899,15,148.0
80,2,2340,79,2017.0,3.0,440.5,2681588.0,1253222.125,1981,6,247.0
80,4,1400,64,1784.0,3.0,552.5,2678319.5,1243051.5,1968,4,153.0
60,2,1610,86,4780.0,3.0,472.5,2661585.75,1194115.375,2015,6,170.0
57,2,1400,31,821.0,2.0,482.1,2752608.0,1213134.0,2011,19,550.0
195,6,5960,62,257.0,2.0,688.4,2679176.0,1235642.125,2010,10,316.0
65,2,1950,197,4915.0,3.0,456.6,2666067.5,1212529.625,1966,24,353.0
97,3,2250,98,3369.0,3.0,462.2,2559553.0,1143189.375,2011,1,120.0
80,3,1121,94,5218.0,3.0,441.4,2697658.0,1233379.75,1961,12,367.0
102,4,3800,41,1800.0,2.0,414.3,2552686.0,1146811.125,1974,5,163.0
50,2,3145,67,7902.0,4.0,499.3,2683665.5,1249562.625,1924,1,75.0
55,2,1500,101,15264.0,4.0,453.1,2689787.75,1254862.875,2005,16,434.0
75,3,1910,61,9148.0,2.0,586.5,2594953.25,1197283.875,2006,16,468.0
64,3,990,70,335.0,3.0,1087.0,2528503.5,1186248.125,1850,7,231.0
44,1,1260,54,7932.0,4.0,282.8,2615917.25,1270270.0,1984,11,296.0
68,3,1090,136,13849.0,2.0,659.7,2747313.5,1256028.875,1944,8,200.0
120,4,2300,97,685.0,3.0,450.8,2754952.25,1224324.625,2012,11,377.0
90,2,1520,140,2903.0,3.0,493.0,2595538.25,1120002.375,2010,16,464.0
34,2,940,105,1795.0,3.0,304.8,2621936.25,1260172.0,1973,20,262.0
35,1,885,149,4172.0,4.0,545.3,2613879.75,1210603.125,2005,8,293.0
80,4,1930,8,2263.0,2.0,650.1,2598300.0,1195444.0,1980,6,250.0
73,3,1500,11,1820.0,3.0,303.9,2608619.75,1261303.0,1959,1,87.0
70,2,1650,52,1170.0,4.0,660.9,2525155.0,1171808.125,1650,14,352.0
40,2,930,30,282.0,2.0,674.9,2763226.75,1257808.25,1918,6,166.0
26,1,770,142,2321.0,4.0,614.0,2539836.25,1153556.0,1965,20,341.0
155,6,4650,197,15204.0,3.0,382.4,2499563.5,1115723.625,1974,27,491.0
85,4,1690,85,5504.0,4.0,276.5,2609279.25,1267218.0,1924,3,89.0
28,2,2200,181,82136.0,4.0,412.3,2681909.5,1247447.25,1971,73,473.0
9,1,715,227,39293.0,1.0,486.5,2538104.5,1152606.5,1900,1,65.0
78,2,1350,192,1330.0,4.0,560.7,2601806.0,1196796.125,1983,10,281.0
21,1,1100,229,27193.0,4.0,523.3,2538568.5,1152706.5,1970,36,224.0
38,2,1070,27,502.0,3.0,550.2,2657264.5,1234884.0,1966,10,184.0
64,2,2950,70,11945.0,3.0,455.1,2682431.25,1251513.25,2025,9,247.0
124,4,1630,260,9499.0,3.0,989.0,2553559.5,1216917.75,2019,81,2479.0
45,2,4500,80,6925.0,4.0,417.7,2681067.0,1249932.0,1952,6,176.0
58,2,1260,138,10991.0,3.0,443.9,2587678.25,1221515.625,2016,9,351.0
52,2,1890,23,21652.0,3.0,497.5,2538320.5,1152344.0,1909,4,1042.0
64,2,1237,70,3907.0,1.0,661.7,2748841.25,1256496.625,1985,11,326.0
18,1,760,177,44182.0,3.0,493.8,2538442.0,1152488.75,1958,8,97.0
101,4,1850,92,1647.0,2.0,445.2,2753828.75,1226711.75,2013,14,420.0
47,2,1460,143,3314.0,3.0,253.4,2613757.0,1266551.75,1958,12,223.0
111,1,2520,154,36633.0,4.0,425.9,2684360.0,1251991.375,2006,16,288.0
181,7,2900,55,4666.0,2.0,316.9,2623249.0,1259200.25,1963,2,210.0
63,3,1440,81,8329.0,2.0,435.4,2539468.75,1180851.75,1908,1,92.0
115,4,2350,25,14854.0,3.0,563.0,2601455.75,1205523.625,1950,13,380.0
16,1,942,149,10079.0,3.0,434.4,2664253.25,1213834.5,1991,1,305.0
60,2,1400,38,858.0,3.0,232.1,2723242.25,1118114.25,2022,15,289.0
89,3,1800,3,1224.0,4.0,542.9,2542242.75,1181489.875,1932,1,60.0
48,2,1300,297,17569.0,3.0,251.8,2611531.75,1268711.875,1962,9,164.0
95,3,2600,143,19905.0,3.0,427.8,2684668.25,1253067.875,2015,21,352.0
28,1,2000,91,5385.0,4.0,279.4,2609739.5,1266570.625,1946,2,90.0
34,1,1080,90,4489.0,3.0,404.6,2765043.5,1253553.5,2021,21,433.0
65,2,1690,40,6034.0,5.0,564.5,2603294.5,1203043.375,1981,1,94.0
66,2,1270,84,1207.0,4.0,523.6,2589247.5,1193806.75,2015,11,249.0
31,1,910,105,1190.0,4.0,205.0,2710446.25,1115303.375,2017,44,600.0
139,2,2700,4,28.0,4.0,636.4,2760773.25,1189216.625,1906,1,94.0
160,6,4540,102,14402.0,3.0,255.5,2611734.0,1268036.5,1962,30,570.0
61,2,1520,72,6504.0,3.0,340.9,2624292.5,1257821.75,2017,12,360.0
79,4,1370,34,618.0,2.0,641.8,2736733.75,1252719.0,1950,1,142.0
107,5,2400,107,6910.0,4.0,540.7,2558387.0,1204321.625,2001,9,258.0
54,2,1460,125,13530.0,3.0,269.5,2626792.5,1267211.0,1886,4,161.0
125,5,3200,93,3867.0,3.0,381.7,2628182.75,1256680.75,2006,6,272.0
100,4,1930,47,2271.0,4.0,571.4,2722065.5,1258317.625,1979,10,290.0
75,2,1350,47,1083.0,3.0,278.8,2723372.0,1077990.5,2019,13,296.0
81,4,1450,42,343.0,3.0,667.1,2744079.0,1255662.75,1981,4,515.0
128,4,2450,209,3115.0,5.0,430.5,2509500.25,1142010.75,2000,29,887.0
71,2,1600,19,5701.0,2.0,564.2,2687879.0,1245064.75,1906,3,109.0
61,2,1680,334,42051.0,4.0,383.0,2535645.5,1152254.125,1962,47,533.0
66,2,1370,82,7837.0,3.0,566.0,2727287.0,1254821.5,2019,13,348.0
48,2,1420,194,4102.0,4.0,597.0,2537497.75,1154634.25,1957,12,219.0
25,2,1290,119,1694.0,2.0,452.8,2695078.0,1245010.625,1996,1,65.0
100,4,1840,103,6942.0,3.0,559.9,2614345.5,1178172.25,1970,6,240.0
49,2,1110,96,6134.0,4.0,523.4,2606940.0,1126232.0,2006,10,278.0
70,4,1590,37,5153.0,4.0,510.7,2706929.25,1236042.875,1919,1,69.0
111,4,2035,22,1539.0,2.0,397.7,2710730.5,1269152.25,1954,1,66.0
75,3,1680,113,3733.0,4.0,273.1,2614171.5,1266377.375,1922,1,55.0
81,3,1480,74,3816.0,4.0,472.8,2598484.5,1227614.0,1995,6,243.0
130,4,2300,40,60.0,3.0,811.1,2590547.75,1121864.625,2009,6,330.0
55,2,990,211,12365.0,2.0,277.3,2610085.5,1267541.875,1934,9,148.0
107,5,2480,101,8185.0,5.0,403.7,2555983.75,1144694.625,1963,24,563.0
73,4,1590,114,1720.0,2.0,452.2,2562328.25,1185947.375,1970,2,1223.0
38,1,1610,146,2035.0,3.0,441.1,2685488.75,1238515.5,1955,1,76.0
81,3,1400,231,10320.0,2.0,671.1,2746618.5,1254444.0,1918,14,126.0
76,3,2720,46,32467.0,4.0,442.6,2697307.5,1261811.75,1863,5,140.0
48,3,1390,119,4095.0,4.0,399.4,2563033.25,1129885.125,1961,145,971.0
108,4,2130,50,129.0,2.0,474.6,2696151.0,1269956.375,2019,6,306.0
85,3,1445,64,1412.0,5.0,467.5,2558332.0,1178934.5,2019,12,401.0
94,4,1450,97,2982.0,3.0,674.1,2748244.0,1256326.75,1968,6,208.0
124,4,2055,173,2271.0,4.0,573.7,2722367.5,1258374.25,2009,9,329.0
25,1,750,32,37.0,1.0,471.9,2629461.75,1260455.0,2007,2,62.0
81,2,3700,283,35979.0,2.0,421.2,2681027.5,1247158.125,2024,21,418.0
120,4,2900,31,11650.0,3.0,420.9,2527134.5,1152139.875,1932,1,112.0
86,3,1690,96,1205.0,4.0,554.6,2606290.5,1126330.875,2015,20,522.0
97,4,2380,152,39122.0,2.0,437.6,2665675.0,1211143.75,1950,13,212.0
80,3,2600,25,1378.0,3.0,413.4,2680681.25,1262392.375,2025,14,480.0
128,3,2700,41,4362.0,1.0,424.7,2559432.5,1143123.25,1890,1,59.0
51,2,1330,200,2825.0,3.0,293.6,2620337.0,1263544.25,1970,11,214.0
30,1,800,17,2482.0,4.0,1561.6,2781804.0,1185270.375,1900,4,337.0
88,4,1670,29,15.0,1.0,544.6,2743913.5,1217292.375,2013,3,146.0
76,3,1870,50,41676.0,2.0,271.1,2612032.25,1266707.625,1951,7,190.0
48,2,1695,23,21652.0,3.0,500.7,2538329.75,1152377.25,1909,4,1042.0
58,2,2680,54,49070.0,4.0,408.5,2679025.25,1248576.5,2026,11,254.0
41,1,1400,82,967.0,4.0,430.5,2660886.0,1244376.125,2022,28,955.0
85,3,2045,135,5659.0,4.0,420.3,2507587.25,1138630.0,2009,36,475.0
106,3,1980,42,3392.0,3.0,420.1,2686387.75,1264139.625,2006,8,299.0
60,2,1250,116,1896.0,4.0,398.0,2531708.5,1151740.125,2016,32,881.0
89,3,1325,183,3072.0,3.0,269.2,2613697.25,1263534.875,1985,10,264.0
62,2,1550,117,2266.0,3.0,283.5,2616761.75,1263877.75,1964,30,310.0
129,4,1750,95,5069.0,4.0,390.2,2562054.0,1124560.625,1969,14,377.0
55,2,885,15,2126.0,2.0,721.2,2574125.25,1161402.625,1970,11,378.0
93,3,2830,117,10580.0,5.0,375.3,2542060.25,1150448.75,1775,5,218.0
80,3,1320,106,1215.0,4.0,221.7,2706466.0,1114912.25,2009,10,195.0
87,3,2175,106,11935.0,2.0,597.3,2759838.75,1190802.375,1934,7,417.0
40,2,1150,124,17775.0,4.0,662.7,2747383.5,1255368.75,1918,9,119.0
50,2,1230,87,1830.0,3.0,267.4,2615244.25,1269221.125,1961,5,172.0
91,3,1140,47,65.0,2.0,530.6,2635175.75,1251959.125,1995,4,362.0
84,3,1400,126,1225.0,3.0,551.2,2719952.0,1259960.625,2001,14,410.0
104,4,1620,120,772.0,2.0,356.3,2685773.25,1265390.125,1985,11,281.0
99,4,1510,95,903.0,4.0,472.8,2714745.25,1109245.875,2020,26,746.0
85,3,1499,49,7268.0,3.0,264.8,2614860.75,1268445.625,1969,9,274.0
64,3,1540,116,1825.0,4.0,303.3,2608192.25,1261232.5,1970,9,172.0
75,3,1600,29,2254.0,4.0,1243.0,2818550.0,1187007.5,1985,8,875.0
42,1,1522,232,3934.0,3.0,540.7,2702727.0,1242403.625,2024,27,509.0
61,3,1500,41,5612.0,3.0,287.4,2613019.75,1263830.125,1953,7,186.0
230,5,5500,246,11696.0,5.0,381.3,2500339.25,1115618.75,1946,25,215.0
99,2,3930,91,5935.0,5.0,492.4,2686054.5,1245325.0,1834,7,234.0
15,1,1000,89,22906.0,2.0,434.6,2696389.5,1262294.25,1991,5,222.0
77,3,1950,187,20324.0,4.0,383.8,2554018.5,1146007.25,2004,47,1521.0
61,3,2090,163,16040.0,3.0,417.8,2680265.75,1247493.125,1956,30,457.0
17,1,700,169,23145.0,1.0,313.2,2622354.5,1259498.625,1875,4,66.0
48,1,1140,107,2304.0,4.0,669.0,2746747.5,1255486.0,1918,3,140.0
71,3,1510,63,14126.0,3.0,626.2,2578020.0,1183401.25,2008,14,326.0
125,4,2030,64,3528.0,1.0,466.4,2701217.5,1262269.75,2009,6,265.0
55,2,1090,89,467.0,4.0,227.7,2722604.5,1118136.125,1977,30,529.0
104,4,3000,206,38168.0,2.0,434.9,2665312.25,1211487.125,2011,62,2269.0
80,3,2450,38,555.0,2.0,441.9,2525413.5,1151287.5,1989,1,77.0
38,1,1310,259,14593.0,3.0,258.2,2610229.25,1268733.125,1974,38,564.0
35,2,1170,29,4407.0,2.0,433.9,2664442.5,1212145.125,1950,14,275.0
71,4,1240,107,2304.0,4.0,669.0,2746747.5,1255486.0,1918,3,140.0
140,5,3000,37,1340.0,4.0,586.5,2553563.75,1147451.0,1976,10,387.0
97,3,1800,52,221.0,3.0,780.0,2518427.0,1173989.125,1948,5,278.0
